timestamp,source_ip,destination_ip,action,severity,details
2025-01-29 18:44:43,192.168.82.80,238.12.58.35,allowed,medium,Suspicious outbound
2025-01-18 22:19:01,192.168.96.32,107.122.62.116,allowed,medium,Normal traffic
2025-01-02 06:21:12,192.168.248.120,97.255.15.60,allowed,medium,Malware signature found
2025-01-08 23:56:07,192.168.255.26,66.252.127.51,allowed,critical,Suspicious outbound
2025-01-16 22:52:53,192.168.56.17,104.32.40.218,allowed,low,Normal traffic
2025-01-02 14:39:45,192.168.53.171,145.211.179.68,allowed,medium,Normal traffic
2025-01-21 10:44:36,192.168.138.223,31.25.137.142,allowed,low,Port scan detected
2025-01-07 08:14:19,192.168.42.254,180.45.80.81,blocked,low,Brute-force attempt
2025-01-13 16:07:39,192.168.244.125,120.153.183.223,allowed,medium,Brute-force attempt
2025-01-27 07:09:09,192.168.221.185,186.150.245.32,blocked,medium,Suspicious outbound
2025-01-18 23:52:12,192.168.61.156,221.220.113.218,blocked,medium,Suspicious outbound
2025-01-06 13:54:23,192.168.160.110,103.88.118.38,blocked,medium,Malware signature found
2025-01-03 18:18:33,192.168.20.27,105.95.131.192,blocked,low,Suspicious outbound
2025-01-21 06:05:42,192.168.152.23,124.107.174.145,allowed,high,Normal traffic
2025-01-01 09:51:32,192.168.182.13,67.226.98.160,allowed,medium,Malware signature found
2025-01-14 05:48:07,192.168.133.44,243.190.15.2,blocked,high,Normal traffic
2025-01-28 11:36:49,192.168.190.130,55.34.186.201,allowed,medium,Brute-force attempt
2025-01-12 21:52:10,192.168.62.138,238.170.78.176,allowed,high,Normal traffic
2025-01-04 01:55:47,192.168.111.31,4.96.123.204,allowed,low,Brute-force attempt
2025-01-22 19:50:54,192.168.20.40,20.254.174.42,allowed,low,Normal traffic
2025-01-27 14:00:45,192.168.13.245,45.62.220.164,blocked,medium,Normal traffic
2025-01-08 07:19:15,192.168.121.75,187.253.233.179,blocked,high,Malware signature found
2025-01-11 11:42:05,192.168.73.27,34.226.37.148,allowed,high,Port scan detected
2025-01-22 23:28:52,192.168.243.78,181.121.221.162,blocked,low,Normal traffic
2025-01-20 18:06:43,192.168.187.122,241.69.206.233,allowed,medium,Suspicious outbound
2025-01-23 13:56:25,192.168.93.247,38.123.87.40,blocked,high,Port scan detected
2025-01-10 15:36:57,192.168.206.16,107.88.118.10,allowed,critical,Malware signature found
2025-01-12 06:32:57,192.168.239.117,177.148.58.17,blocked,medium,Port scan detected
2025-01-16 03:26:37,192.168.111.15,176.248.223.153,allowed,low,Brute-force attempt
2025-01-08 00:16:47,192.168.254.21,162.247.193.235,allowed,low,Suspicious outbound
2025-01-26 03:01:46,192.168.251.78,168.180.153.32,blocked,high,Brute-force attempt
2025-01-05 20:59:32,192.168.141.91,134.82.116.248,blocked,low,Normal traffic
2025-01-06 17:11:24,192.168.236.0,190.58.50.21,allowed,low,Brute-force attempt
2025-01-21 23:39:35,192.168.211.244,89.40.186.174,blocked,medium,Normal traffic
2025-01-19 06:34:10,192.168.33.52,162.181.11.123,allowed,medium,Brute-force attempt
2025-01-05 02:39:50,192.168.18.91,177.191.142.59,blocked,medium,Normal traffic
2025-01-20 19:02:49,192.168.231.170,61.124.56.48,allowed,low,Brute-force attempt
2025-01-04 18:39:40,192.168.129.41,146.81.211.160,blocked,medium,Malware signature found
2025-01-22 00:18:32,192.168.11.173,242.218.37.58,blocked,high,Normal traffic
2025-01-08 16:01:24,192.168.195.248,168.46.3.125,allowed,critical,Suspicious outbound
2025-01-03 21:01:30,192.168.195.80,163.150.181.22,allowed,medium,Normal traffic
2025-01-24 03:28:11,192.168.51.85,112.28.140.41,blocked,medium,Malware signature found
2025-01-17 15:10:57,192.168.31.88,40.128.156.66,blocked,low,Port scan detected
2025-01-01 04:16:27,192.168.0.50,232.234.114.113,allowed,low,Malware signature found
2025-01-16 05:17:02,192.168.191.141,230.16.126.207,blocked,medium,Suspicious outbound
2025-01-23 08:09:44,192.168.85.198,83.85.193.201,blocked,high,Brute-force attempt
2025-01-03 08:20:05,192.168.236.115,225.6.210.208,blocked,high,Brute-force attempt
2025-01-01 08:37:14,192.168.7.169,159.61.52.34,blocked,medium,Port scan detected
2025-01-30 13:30:16,192.168.241.132,54.45.166.109,blocked,medium,Normal traffic
2025-01-18 03:39:57,192.168.243.115,204.212.11.195,allowed,low,Malware signature found
2025-01-14 16:44:03,192.168.36.219,51.172.64.56,blocked,low,Port scan detected
2025-01-20 11:10:54,192.168.229.102,243.230.16.90,allowed,low,Port scan detected
2025-01-01 00:35:16,192.168.209.107,158.228.141.252,blocked,medium,Normal traffic
2025-01-04 11:42:02,192.168.93.113,84.84.164.1,allowed,critical,Suspicious outbound
2025-01-04 17:08:28,192.168.218.163,81.237.24.38,blocked,low,Malware signature found
2025-01-23 00:35:30,192.168.220.158,13.115.253.4,allowed,high,Malware signature found
2025-01-21 14:20:46,192.168.116.165,233.71.230.211,allowed,low,Malware signature found
2025-01-02 21:45:02,192.168.43.162,36.157.192.255,blocked,medium,Malware signature found
2025-01-19 16:20:24,192.168.218.210,56.215.181.111,allowed,low,Brute-force attempt
2025-01-29 01:58:30,192.168.166.166,103.102.123.92,blocked,medium,Brute-force attempt
2025-01-04 09:01:26,192.168.53.205,47.10.174.65,blocked,low,Port scan detected
2025-01-15 06:24:25,192.168.115.174,192.246.52.129,blocked,critical,Malware signature found
2025-01-28 21:44:54,192.168.195.49,88.78.25.88,blocked,low,Port scan detected
2025-01-11 10:10:34,192.168.33.53,145.211.253.140,allowed,low,Port scan detected
