timestamp,source_ip,destination_ip,action,severity,details,alert_type,status,sender,subject,action_taken
2025-01-09 15:44:28,134.83.40.173,,,high,,SQL Injection,quarantined,,,
2025-01-15 17:39:54,9.158.165.82,,,medium,,Suspicious Login,blocked,,,
2025-01-15 18:13:36,54.2.102.101,,,critical,,SQL Injection,blocked,,,
2025-01-25 02:29:34,53.157.40.109,,,medium,,SQL Injection,quarantined,,,
2025-01-24 03:04:29,53.92.169.220,,,critical,,Malware,reviewed,,,
2025-01-05 21:48:12,95.149.136.124,,,critical,,SQL Injection,reviewed,,,
2025-01-18 07:12:17,45.120.88.90,,,high,,Suspicious Login,quarantined,,,
2025-01-07 12:27:52,109.228.173.61,,,high,,Brute Force,blocked,,,
2025-01-11 13:23:34,162.88.13.87,,,high,,DDoS,quarantined,,,
2025-01-14 14:30:27,104.210.18.16,,,high,,SQL Injection,quarantined,,,
2025-01-16 01:05:06,123.113.149.71,,,medium,,Suspicious Login,reviewed,,,
2025-01-16 07:37:12,81.142.244.5,,,high,,SQL Injection,blocked,,,
2025-01-05 17:39:16,166.23.50.64,,,medium,,Malware,quarantined,,,
2025-01-08 08:47:36,255.40.205.144,,,medium,,Malware,quarantined,,,
2025-01-26 07:26:41,141.100.12.27,,,high,,Malware,reviewed,,,
2025-01-11 11:41:51,198.243.18.142,,,critical,,DDoS,blocked,,,
2025-01-17 01:15:51,33.202.221.66,,,high,,Malware,reviewed,,,
2025-01-03 06:20:22,37.65.68.90,,,high,,Suspicious Login,quarantined,,,
2025-01-09 12:04:53,248.84.122.86,,,high,,Malware,quarantined,,,
2025-01-23 13:11:35,120.191.73.89,,,medium,,SQL Injection,quarantined,,,
2025-01-15 14:03:20,150.144.179.182,,,high,,Malware,blocked,,,
2025-01-20 22:43:25,74.173.198.78,,,medium,,Brute Force,blocked,,,
2025-01-30 00:37:58,77.235.66.181,,,high,,Malware,quarantined,,,
2025-01-26 05:31:00,8.40.175.82,,,medium,,Malware,blocked,,,
2025-01-02 16:42:22,185.187.231.190,,,medium,,DDoS,reviewed,,,
2025-01-28 10:07:55,204.242.78.103,,,high,,SQL Injection,reviewed,,,
2025-01-29 14:21:32,187.189.19.23,,,medium,,Malware,reviewed,,,
2025-01-10 04:01:01,194.218.147.61,,,medium,,Malware,reviewed,,,
2025-01-20 11:40:32,123.36.233.193,,,critical,,Malware,reviewed,,,
2025-01-29 20:45:37,33.242.183.174,,,medium,,SQL Injection,quarantined,,,
2025-01-08 03:52:02,16.136.70.160,,,medium,,SQL Injection,quarantined,,,
2025-01-28 00:55:41,74.51.148.17,,,high,,Brute Force,quarantined,,,
2025-01-12 05:48:36,186.24.208.174,,,high,,DDoS,reviewed,,,
2025-01-14 22:53:12,44.140.168.120,,,critical,,SQL Injection,blocked,,,
2025-01-30 03:01:20,152.85.139.210,,,medium,,Suspicious Login,reviewed,,,
2025-01-21 10:28:38,162.37.186.143,,,high,,Suspicious Login,reviewed,,,
2025-01-25 03:27:54,52.62.5.239,,,high,,Brute Force,blocked,,,
2025-01-20 11:26:06,206.216.16.132,,,medium,,Malware,reviewed,,,
2025-01-19 19:20:16,149.76.72.56,,,high,,Brute Force,blocked,,,
2025-01-03 12:15:48,182.32.159.209,,,high,,DDoS,reviewed,,,
2025-01-21 22:07:45,218.102.220.96,,,medium,,Malware,quarantined,,,
2025-01-01 02:44:06,203.48.158.172,,,high,,SQL Injection,blocked,,,
2025-01-21 23:03:17,188.153.25.99,,,medium,,Malware,quarantined,,,
2025-01-11 19:52:10,4.9.206.20,,,high,,Malware,quarantined,,,
2025-01-05 08:22:19,36.4.61.67,,,medium,,Suspicious Login,blocked,,,
2025-01-22 03:21:42,104.213.31.240,,,medium,,DDoS,reviewed,,,
2025-01-24 13:13:02,162.133.69.137,,,high,,Malware,quarantined,,,
2025-01-09 07:18:35,37.222.84.8,,,medium,,SQL Injection,reviewed,,,
2025-01-17 16:36:13,31.119.8.51,,,high,,Brute Force,blocked,,,
2025-01-19 16:17:22,193.169.243.34,,,medium,,DDoS,reviewed,,,
2025-01-29 20:48:54,237.112.254.203,,,high,,Brute Force,reviewed,,,
2025-01-06 12:26:20,200.176.37.175,,,high,,Malware,quarantined,,,
2025-01-23 09:31:32,191.51.183.180,,,critical,,Malware,blocked,,,
2025-01-09 02:44:29,112.146.213.112,,,medium,,DDoS,reviewed,,,
2025-01-28 16:41:04,132.5.145.169,,,medium,,SQL Injection,reviewed,,,
2025-01-19 19:22:31,139.6.68.167,,,medium,,Suspicious Login,quarantined,,,
2025-01-19 15:30:40,151.233.191.198,,,medium,,DDoS,blocked,,,
2025-01-14 04:34:31,68.118.224.225,,,high,,DDoS,reviewed,,,
2025-01-19 19:44:05,183.22.150.41,,,medium,,Suspicious Login,reviewed,,,
2025-01-29 03:02:11,54.254.200.136,,,high,,DDoS,reviewed,,,
2025-01-17 13:46:00,236.238.152.81,,,high,,Malware,quarantined,,,
2025-01-11 12:17:01,168.179.94.61,,,high,,Suspicious Login,reviewed,,,
2025-01-14 01:40:45,65.56.150.198,,,high,,SQL Injection,reviewed,,,
2025-01-22 10:47:40,23.210.97.90,,,medium,,Malware,blocked,,,
2025-01-08 11:29:05,1.213.20.24,,,medium,,SQL Injection,quarantined,,,
2025-01-06 04:12:31,134.152.18.130,,,critical,,Suspicious Login,blocked,,,
2025-01-04 20:39:49,17.47.193.201,,,high,,Brute Force,reviewed,,,
2025-01-21 06:22:50,236.76.209.133,,,medium,,Suspicious Login,quarantined,,,
2025-01-19 01:02:28,45.86.128.135,,,high,,Brute Force,blocked,,,
2025-01-22 04:27:26,74.65.74.119,,,medium,,Suspicious Login,reviewed,,,
2025-01-27 20:47:33,173.26.200.99,,,medium,,DDoS,reviewed,,,
2025-01-20 18:44:53,104.149.54.183,,,medium,,DDoS,blocked,,,
2025-01-26 11:37:27,70.168.20.235,,,critical,,Malware,blocked,,,
2025-01-23 06:42:25,82.6.255.24,,,medium,,Malware,quarantined,,,
2025-01-04 04:28:12,158.95.224.42,,,medium,,DDoS,reviewed,,,
2025-01-21 13:16:08,187.106.103.11,,,high,,Malware,quarantined,,,
2025-01-06 13:44:30,114.192.67.207,,,high,,Brute Force,quarantined,,,
2025-01-08 13:28:21,53.27.60.168,,,medium,,SQL Injection,quarantined,,,
2025-01-08 21:30:01,114.37.48.28,,,high,,Malware,reviewed,,,
2025-01-15 19:17:22,155.145.7.205,,,medium,,DDoS,quarantined,,,
2025-01-09 14:16:17,91.173.132.17,,,medium,,Brute Force,quarantined,,,
2025-01-06 02:26:18,69.253.206.228,,,high,,Suspicious Login,blocked,,,
2025-01-03 15:18:00,179.93.237.77,,,medium,,Malware,reviewed,,,
2025-01-22 15:33:17,78.145.195.226,,,medium,,Malware,reviewed,,,
2025-01-20 22:51:52,8.9.199.235,,,medium,,Brute Force,blocked,,,
2025-01-05 17:38:27,20.159.67.221,,,high,,SQL Injection,quarantined,,,
2025-01-17 07:28:26,27.30.126.216,,,critical,,SQL Injection,reviewed,,,
2025-01-24 13:06:42,15.150.130.113,,,medium,,Suspicious Login,reviewed,,,
2025-01-16 02:01:45,206.174.40.231,,,medium,,Suspicious Login,reviewed,,,
2025-01-04 08:11:06,102.220.87.131,,,medium,,SQL Injection,blocked,,,
2025-01-11 14:54:49,186.183.241.247,,,critical,,Brute Force,blocked,,,
2025-01-07 11:02:38,21.41.249.137,,,medium,,Suspicious Login,blocked,,,
2025-01-10 20:34:44,76.17.93.178,,,high,,DDoS,blocked,,,
2025-01-27 00:12:26,87.82.219.196,,,high,,SQL Injection,quarantined,,,
2025-01-14 10:19:34,154.188.74.14,,,medium,,Brute Force,reviewed,,,
2025-01-15 16:24:56,226.143.161.133,,,critical,,SQL Injection,blocked,,,
2025-01-10 14:06:34,218.105.149.81,,,critical,,Suspicious Login,quarantined,,,
2025-01-10 16:55:30,172.38.148.121,,,medium,,Brute Force,reviewed,,,
2025-01-11 03:59:06,127.192.120.73,,,medium,,SQL Injection,quarantined,,,
2025-01-25 21:22:04,33.21.146.83,,,high,,Brute Force,quarantined,,,
2025-01-15 09:40:43,117.11.113.126,,,high,,SQL Injection,quarantined,,,
2025-01-10 11:19:50,97.112.188.53,,,medium,,Malware,blocked,,,
2025-01-13 04:38:22,235.235.208.204,,,critical,,DDoS,quarantined,,,
2025-01-04 09:03:58,14.51.49.211,,,medium,,Suspicious Login,reviewed,,,
2025-01-15 11:47:47,141.86.161.42,,,medium,,SQL Injection,blocked,,,
2025-01-30 20:32:52,213.53.131.220,,,medium,,Suspicious Login,reviewed,,,
2025-01-16 06:21:26,153.210.159.23,,,critical,,Malware,blocked,,,
2025-01-15 04:14:47,106.193.44.145,,,critical,,Malware,quarantined,,,
2025-01-16 00:54:43,100.58.254.25,,,medium,,Brute Force,reviewed,,,
2025-01-17 15:36:27,74.41.248.145,,,medium,,Malware,quarantined,,,
2025-01-30 02:22:39,193.90.79.162,,,critical,,DDoS,quarantined,,,
2025-01-27 16:00:25,70.164.29.180,,,high,,SQL Injection,blocked,,,
2025-01-06 17:08:19,120.245.140.182,,,medium,,Suspicious Login,quarantined,,,
2025-01-19 03:47:16,159.108.51.39,,,high,,DDoS,reviewed,,,
2025-01-23 20:31:21,168.28.136.189,,,high,,Malware,reviewed,,,
2025-01-05 04:46:33,239.93.221.58,,,medium,,DDoS,blocked,,,
2025-01-11 12:41:39,56.196.105.175,,,high,,Brute Force,blocked,,,
2025-01-14 18:07:51,175.63.240.9,,,high,,SQL Injection,reviewed,,,
2025-01-25 13:08:52,148.239.131.58,,,high,,Malware,reviewed,,,
2025-01-19 17:17:33,252.122.69.80,,,high,,Brute Force,quarantined,,,
2025-01-17 20:30:27,26.175.212.44,,,medium,,DDoS,reviewed,,,
2025-01-19 06:07:34,74.44.182.113,,,medium,,Suspicious Login,quarantined,,,
2025-01-30 15:57:31,203.250.216.134,,,high,,Malware,reviewed,,,
2025-01-01 01:03:43,250.52.105.154,,,high,,SQL Injection,quarantined,,,
2025-01-06 22:48:42,138.27.185.50,,,medium,,DDoS,quarantined,,,
2025-01-01 03:49:43,217.221.90.184,,,critical,,SQL Injection,blocked,,,
2025-01-03 17:09:01,70.143.154.155,,,medium,,SQL Injection,blocked,,,
2025-01-15 05:33:41,106.244.142.53,,,medium,,DDoS,quarantined,,,
2025-01-21 15:40:00,184.77.57.75,,,medium,,DDoS,blocked,,,
2025-01-01 05:17:01,13.14.125.133,,,medium,,Malware,quarantined,,,
2025-01-29 06:46:46,226.23.178.49,,,medium,,SQL Injection,blocked,,,
2025-01-02 08:54:57,53.112.118.61,,,medium,,Suspicious Login,quarantined,,,
2025-01-01 04:21:40,1.138.27.122,,,high,,Suspicious Login,blocked,,,
2025-01-17 23:17:37,211.214.123.162,,,medium,,Suspicious Login,quarantined,,,
2025-01-20 01:13:05,197.140.134.2,,,medium,,Malware,blocked,,,
2025-01-26 22:39:16,86.230.26.99,,,medium,,DDoS,reviewed,,,
2025-01-29 21:34:48,120.153.217.192,,,critical,,Suspicious Login,reviewed,,,
2025-01-20 00:26:38,75.26.226.126,,,medium,,Suspicious Login,reviewed,,,
2025-01-13 01:07:11,229.6.231.113,,,medium,,SQL Injection,reviewed,,,
2025-01-17 20:00:06,30.255.66.71,,,medium,,SQL Injection,blocked,,,
2025-01-02 10:40:36,225.153.23.31,,,medium,,SQL Injection,reviewed,,,
2025-01-13 08:08:17,139.186.114.137,,,critical,,Malware,quarantined,,,
2025-01-07 11:10:58,168.169.116.9,,,high,,Suspicious Login,blocked,,,
2025-01-24 14:16:08,73.138.218.253,,,medium,,Brute Force,quarantined,,,
2025-01-14 23:06:05,123.99.88.223,,,medium,,Brute Force,quarantined,,,
2025-01-23 02:40:34,126.10.85.79,,,high,,SQL Injection,reviewed,,,
2025-01-20 03:11:11,34.153.65.168,,,high,,Brute Force,quarantined,,,
2025-01-30 18:00:50,127.83.40.197,,,critical,,DDoS,quarantined,,,
2025-01-02 22:31:01,51.28.27.186,,,high,,Malware,blocked,,,
2025-01-18 11:53:47,80.102.170.139,,,critical,,Brute Force,blocked,,,
2025-01-09 04:41:09,162.158.46.125,,,critical,,SQL Injection,quarantined,,,
2025-01-10 04:10:57,3.155.128.188,,,high,,Suspicious Login,quarantined,,,
2025-01-24 10:24:50,16.167.77.123,,,high,,SQL Injection,quarantined,,,
2025-01-11 19:02:59,64.18.143.19,,,medium,,Suspicious Login,reviewed,,,
2025-01-22 23:25:37,85.90.205.54,,,high,,Malware,reviewed,,,
2025-01-30 06:24:52,22.181.115.95,,,high,,Brute Force,blocked,,,
2025-01-01 19:45:05,41.152.47.205,,,medium,,Suspicious Login,reviewed,,,
2025-01-03 13:56:31,88.136.240.195,,,medium,,SQL Injection,reviewed,,,
2025-01-30 21:55:03,54.9.92.150,,,medium,,Malware,reviewed,,,
2025-01-13 07:53:06,178.231.75.253,,,medium,,SQL Injection,quarantined,,,
2025-01-24 03:48:31,91.135.226.155,,,high,,SQL Injection,quarantined,,,
2025-01-15 15:00:31,245.207.3.183,,,medium,,Malware,blocked,,,
2025-01-25 07:04:41,9.127.163.193,,,medium,,Brute Force,blocked,,,
2025-01-29 06:53:27,46.252.178.87,,,medium,,Suspicious Login,quarantined,,,
2025-01-19 21:44:01,213.194.198.216,,,medium,,DDoS,quarantined,,,
2025-01-04 14:50:11,3.148.245.8,,,high,,DDoS,quarantined,,,
2025-01-10 23:05:26,106.93.251.39,,,medium,,Suspicious Login,blocked,,,
2025-01-27 14:16:17,231.132.29.219,,,high,,Suspicious Login,blocked,,,
2025-01-18 15:33:30,251.153.188.28,,,medium,,Suspicious Login,blocked,,,
2025-01-24 08:35:22,102.73.135.47,,,high,,Suspicious Login,blocked,,,
2025-01-06 02:14:09,68.20.158.198,,,medium,,DDoS,reviewed,,,
2025-01-24 17:42:26,102.75.111.152,,,high,,SQL Injection,quarantined,,,
2025-01-14 00:05:29,25.254.24.19,,,medium,,DDoS,reviewed,,,
2025-01-14 01:10:44,65.1.100.5,,,critical,,SQL Injection,blocked,,,
2025-01-21 06:31:39,70.146.236.190,,,medium,,DDoS,quarantined,,,
2025-01-22 10:13:50,190.250.39.180,,,high,,DDoS,reviewed,,,
2025-01-29 01:55:54,247.218.165.252,,,critical,,Brute Force,quarantined,,,
2025-01-07 03:28:25,76.56.208.255,,,high,,SQL Injection,reviewed,,,
2025-01-05 22:56:53,132.122.212.165,,,high,,SQL Injection,quarantined,,,
2025-01-25 17:18:21,77.126.218.225,,,critical,,DDoS,blocked,,,
2025-01-10 11:08:18,35.64.128.30,,,medium,,Malware,quarantined,,,
2025-01-26 06:17:47,53.147.75.103,,,high,,Malware,blocked,,,
2025-01-17 20:20:39,140.228.201.145,,,medium,,Brute Force,quarantined,,,
2025-01-08 08:39:50,134.99.178.1,,,critical,,Malware,quarantined,,,
2025-01-18 09:39:29,154.131.220.62,,,critical,,Brute Force,quarantined,,,
2025-01-28 01:06:51,138.233.160.112,,,medium,,Malware,reviewed,,,
2025-01-10 11:07:11,196.129.48.44,,,medium,,Malware,blocked,,,
2025-01-18 08:28:34,255.118.213.12,,,medium,,Suspicious Login,blocked,,,
2025-01-01 18:55:40,231.66.200.100,,,medium,,Suspicious Login,blocked,,,
2025-01-19 19:35:43,236.106.51.21,,,medium,,Brute Force,quarantined,,,
2025-01-13 00:38:28,233.154.177.75,,,high,,Suspicious Login,reviewed,,,
2025-01-26 04:48:09,69.106.198.74,,,medium,,Malware,blocked,,,
2025-01-13 05:47:30,125.169.215.140,,,medium,,Brute Force,quarantined,,,
2025-01-02 22:44:23,149.182.32.51,,,critical,,Suspicious Login,quarantined,,,
2025-01-16 19:11:54,199.196.60.149,,,high,,SQL Injection,quarantined,,,
2025-01-06 05:20:52,134.208.128.126,,,medium,,Brute Force,quarantined,,,
2025-01-20 00:12:41,172.178.118.105,,,critical,,Suspicious Login,quarantined,,,
2025-01-30 01:33:35,31.209.80.199,,,medium,,DDoS,reviewed,,,
2025-01-13 16:06:55,111.59.246.90,,,critical,,Suspicious Login,quarantined,,,
2025-01-23 23:46:45,79.25.141.45,,,high,,Suspicious Login,reviewed,,,
2025-01-20 07:21:12,175.175.84.241,,,medium,,Suspicious Login,quarantined,,,
2025-01-18 17:22:49,31.18.40.188,,,medium,,Brute Force,blocked,,,
2025-01-01 08:15:12,166.221.190.42,,,high,,DDoS,reviewed,,,
2025-01-15 03:04:19,7.127.42.112,,,high,,Malware,quarantined,,,
2025-01-03 12:31:02,193.153.161.172,,,medium,,Brute Force,blocked,,,
2025-01-22 07:16:23,19.192.185.130,,,medium,,Malware,reviewed,,,
2025-01-18 11:19:26,12.193.78.119,,,medium,,DDoS,blocked,,,
2025-01-17 15:40:43,194.83.81.81,,,medium,,Suspicious Login,blocked,,,
2025-01-16 05:27:26,29.235.53.76,,,medium,,DDoS,quarantined,,,
2025-01-30 15:39:47,185.180.96.114,,,high,,Malware,quarantined,,,
2025-01-18 18:18:23,164.24.129.75,,,high,,Malware,blocked,,,
2025-01-22 16:09:23,66.210.254.145,,,critical,,DDoS,blocked,,,
2025-01-30 14:50:14,208.182.83.156,,,medium,,SQL Injection,quarantined,,,
2025-01-27 23:02:16,134.58.104.190,,,high,,Brute Force,reviewed,,,
2025-01-14 13:31:11,204.148.47.249,,,medium,,Malware,blocked,,,
2025-01-17 09:12:48,126.106.96.48,,,medium,,SQL Injection,blocked,,,
2025-01-15 18:53:30,3.189.245.211,,,medium,,Brute Force,blocked,,,
2025-01-24 19:19:29,25.186.238.12,,,high,,DDoS,reviewed,,,
2025-01-06 03:42:55,99.183.203.16,,,high,,Suspicious Login,blocked,,,
2025-01-10 04:43:36,211.85.27.28,,,medium,,SQL Injection,blocked,,,
2025-01-21 21:09:18,171.172.112.156,,,high,,DDoS,blocked,,,
2025-01-24 10:13:59,115.206.203.142,,,high,,Brute Force,blocked,,,
2025-01-15 05:20:37,67.212.162.155,,,high,,SQL Injection,reviewed,,,
2025-01-16 00:42:01,204.32.248.245,,,high,,Suspicious Login,reviewed,,,
2025-01-30 03:43:14,174.220.19.187,,,high,,DDoS,blocked,,,
2025-01-18 09:43:35,23.49.243.104,,,medium,,DDoS,blocked,,,
2025-01-11 00:22:50,242.116.71.45,,,medium,,Brute Force,reviewed,,,
2025-01-07 09:33:14,128.149.22.38,,,medium,,DDoS,reviewed,,,
2025-01-13 02:53:01,106.47.48.251,,,critical,,Malware,blocked,,,
2025-01-23 17:48:19,202.120.144.158,,,medium,,SQL Injection,quarantined,,,
2025-01-30 14:30:11,221.135.177.167,,,medium,,SQL Injection,quarantined,,,
2025-01-10 07:48:36,131.185.87.56,,,critical,,SQL Injection,blocked,,,
2025-01-12 17:52:07,255.225.250.72,,,medium,,SQL Injection,reviewed,,,
2025-01-29 08:10:12,129.3.143.111,,,high,,Brute Force,blocked,,,
2025-01-16 06:36:28,175.26.205.153,,,critical,,Malware,quarantined,,,
2025-01-17 19:34:28,60.33.141.186,,,critical,,Brute Force,blocked,,,
2025-01-17 12:46:17,228.52.167.166,,,medium,,DDoS,quarantined,,,
2025-01-08 12:22:56,93.10.199.41,,,medium,,DDoS,reviewed,,,
2025-01-03 07:04:13,61.188.249.35,,,critical,,Suspicious Login,reviewed,,,
2025-01-01 06:50:35,179.48.87.218,,,medium,,Suspicious Login,quarantined,,,
2025-01-09 19:09:22,134.176.90.235,,,critical,,DDoS,reviewed,,,
2025-01-11 16:23:39,104.133.143.137,,,high,,Brute Force,reviewed,,,
2025-01-08 06:11:00,99.140.107.194,,,medium,,Brute Force,blocked,,,
2025-01-10 15:35:52,27.186.128.60,,,high,,DDoS,blocked,,,
2025-01-12 08:26:30,40.19.120.107,,,high,,Brute Force,reviewed,,,
2025-01-18 19:14:03,24.222.200.151,,,medium,,Malware,blocked,,,
2025-01-17 02:44:24,178.40.164.234,,,medium,,DDoS,reviewed,,,
2025-01-17 08:22:08,62.212.209.43,,,high,,Malware,reviewed,,,
2025-01-12 12:36:42,220.185.227.126,,,critical,,Malware,blocked,,,
2025-01-10 04:27:32,68.46.236.218,,,high,,Suspicious Login,blocked,,,
2025-01-27 08:21:58,116.63.237.176,,,medium,,DDoS,reviewed,,,
2025-01-20 11:47:18,148.98.189.210,,,medium,,DDoS,quarantined,,,
2025-01-09 23:00:11,128.120.111.157,,,medium,,SQL Injection,blocked,,,
2025-01-11 02:09:19,225.10.21.2,,,medium,,Suspicious Login,blocked,,,
2025-01-15 08:58:28,24.10.237.195,,,high,,Suspicious Login,reviewed,,,
2025-01-24 11:03:35,245.47.175.135,,,critical,,Malware,quarantined,,,
2025-01-03 08:09:58,241.61.54.74,,,medium,,SQL Injection,blocked,,,
2025-01-14 05:43:21,232.24.245.26,,,medium,,DDoS,reviewed,,,
2025-01-02 09:42:42,150.90.136.244,,,medium,,SQL Injection,quarantined,,,
2025-01-24 15:12:41,91.193.102.67,,,high,,SQL Injection,blocked,,,
2025-01-10 12:28:32,59.78.198.253,,,high,,Brute Force,blocked,,,
2025-01-27 23:56:43,32.123.17.215,,,medium,,Brute Force,quarantined,,,
2025-01-25 18:48:16,19.226.192.100,,,critical,,SQL Injection,reviewed,,,
2025-01-30 18:26:15,60.213.28.72,,,medium,,Brute Force,blocked,,,
2025-01-10 03:44:53,18.235.3.17,,,high,,Suspicious Login,blocked,,,
2025-01-10 08:24:19,133.232.222.6,,,high,,Brute Force,quarantined,,,
2025-01-06 15:10:50,135.223.4.61,,,critical,,DDoS,reviewed,,,
2025-01-22 01:34:14,153.58.16.63,,,medium,,Malware,blocked,,,
2025-01-01 18:10:17,136.208.228.165,,,high,,Suspicious Login,blocked,,,
2025-01-28 19:55:28,3.231.135.220,,,medium,,DDoS,reviewed,,,
2025-01-30 13:00:12,248.144.133.27,,,high,,Malware,blocked,,,
2025-01-23 18:29:37,125.206.175.16,,,critical,,Brute Force,blocked,,,
2025-01-25 14:30:26,35.64.84.114,,,high,,DDoS,blocked,,,
2025-01-15 19:39:54,175.74.25.223,,,medium,,SQL Injection,quarantined,,,
2025-01-21 13:58:13,182.88.138.171,,,critical,,Suspicious Login,reviewed,,,
2025-01-15 02:05:05,2.77.242.243,,,critical,,Brute Force,reviewed,,,
2025-01-24 03:47:02,255.58.208.23,,,medium,,SQL Injection,reviewed,,,
2025-01-26 06:04:33,209.138.252.62,,,medium,,DDoS,blocked,,,
2025-01-28 22:22:11,85.159.72.237,,,critical,,Malware,quarantined,,,
2025-01-18 05:36:38,180.233.10.4,,,critical,,SQL Injection,reviewed,,,
2025-01-10 05:48:07,143.61.26.227,,,high,,Brute Force,quarantined,,,
2025-01-09 12:33:35,201.78.206.76,,,critical,,SQL Injection,reviewed,,,
2025-01-17 03:52:20,23.97.68.114,,,medium,,Suspicious Login,quarantined,,,
2025-01-06 12:54:58,253.157.255.167,,,medium,,SQL Injection,quarantined,,,
2025-01-20 05:54:31,191.129.204.121,,,critical,,Suspicious Login,reviewed,,,
2025-01-08 01:42:48,169.196.177.13,,,high,,Brute Force,blocked,,,
2025-01-30 14:15:35,236.181.62.152,,,high,,Suspicious Login,blocked,,,
2025-01-13 17:23:19,241.196.156.127,,,high,,Suspicious Login,blocked,,,
2025-01-21 01:56:22,136.173.37.193,,,critical,,Brute Force,quarantined,,,
2025-01-13 00:51:07,188.194.51.79,,,medium,,Malware,reviewed,,,
2025-01-07 12:40:01,81.28.159.174,,,medium,,DDoS,quarantined,,,
2025-01-01 03:57:05,47.146.172.116,,,medium,,Suspicious Login,reviewed,,,
2025-01-29 14:46:58,104.236.130.210,,,critical,,Suspicious Login,blocked,,,
2025-01-15 11:39:53,28.97.158.250,,,high,,DDoS,reviewed,,,
2025-01-08 08:07:40,33.44.242.35,,,critical,,Brute Force,blocked,,,
2025-01-07 20:06:04,207.154.135.125,,,medium,,Suspicious Login,blocked,,,
2025-01-10 05:50:31,36.192.239.212,,,medium,,Suspicious Login,blocked,,,
2025-01-21 20:10:51,114.123.132.246,,,medium,,Malware,blocked,,,
2025-01-09 17:40:14,206.31.193.131,,,medium,,Malware,blocked,,,
2025-01-24 15:28:20,237.254.230.182,,,high,,Suspicious Login,reviewed,,,
2025-01-24 04:05:29,12.173.211.27,,,medium,,DDoS,quarantined,,,
2025-01-14 09:04:23,150.156.149.192,,,medium,,SQL Injection,reviewed,,,
2025-01-03 16:27:36,200.140.51.35,,,critical,,Brute Force,quarantined,,,
2025-01-28 15:25:59,250.35.169.185,,,critical,,Suspicious Login,quarantined,,,
2025-01-13 02:39:34,39.73.174.212,,,high,,Brute Force,quarantined,,,
2025-01-27 15:35:12,194.92.18.221,,,medium,,Malware,quarantined,,,
2025-01-30 07:41:23,158.152.211.223,,,medium,,Suspicious Login,blocked,,,
2025-01-07 10:10:02,93.170.109.146,,,medium,,Suspicious Login,blocked,,,
2025-01-12 05:30:22,115.33.136.147,,,high,,SQL Injection,reviewed,,,
2025-01-06 21:36:10,156.8.41.208,,,high,,DDoS,blocked,,,
2025-01-22 08:00:45,242.246.212.73,,,critical,,Suspicious Login,quarantined,,,
2025-01-17 19:17:52,123.121.10.52,,,medium,,DDoS,blocked,,,
2025-01-22 10:14:26,203.183.220.205,,,medium,,DDoS,quarantined,,,
2025-01-17 15:56:20,177.247.183.238,,,high,,DDoS,blocked,,,
2025-01-11 02:16:18,240.117.226.95,,,medium,,Brute Force,blocked,,,
2025-01-06 17:55:19,37.113.62.102,,,critical,,Brute Force,blocked,,,
2025-01-06 17:46:57,94.198.100.80,,,high,,Suspicious Login,quarantined,,,
